sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y,gpt3.5_consistency
7167,[],"In his book Principles of Catholic Theology, Ratzinger proposed the question, “Should the Council be revoked?” and in response recommended the “razing of the bastions” of the Catholic Church in relation to the modern world:",Series,[],[],[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'truth' and 'love' and 'courage' and 'honesty' suggests the use of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between the forces of truth, love, courage, and honesty qualifies as polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing"", ""asyndeton""],
  ""Explanation"": ""The text uses bracketing to group 'razing of the bastions' and 'the Catholic Church' together. It also uses asyndeton to list the book title, author, proposed question, and recommended response without any conjunctions.""
}","['bracketing', 'asyndenton']",[],['polysyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'razing of the bastions' suggests a chain of causality, with the action of razing leading to a transformation of the Catholic Church in relation to the modern world.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton property by using the conjunction 'and' between 'razing of the bastions' and 'of the Catholic Church' to emphasize each item in the list.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence 'Should the Council be revoked?' and in response recommended the 'razing of the bastions' is an example of asyndeton, as there are no conjunctions used between the listed items.""
}",['asyndenton'],0
7211,[],Then Benedict allowed him to remain a cardinal.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the actions of Benedict allowing him to remain a cardinal.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing the actions 'allowed him to remain' without using conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [
    ""asyndeton""
  ],
  ""Explanation"": ""The example text uses asyndeton, as there are no conjunctions used when listing the actions of Benedict.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'allowed him to remain' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists two actions without using any conjunctions, creating a sense of quick and direct progression.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists two actions ('allowed' and 'remain') without using any conjunctions.""
}",['asyndenton'],1
7402,[],"In 2006, then-Archbishop Bergoglio complained of a “media campaign” and claimed that the Grassi case was “different” from other accusations.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The items in the list are not connected with any conjunctions, as demonstrated by the use of commas instead of 'and' or 'or'.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The text uses the conjunction 'and' between every item in the list (media campaign, different), indicating the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the Archbishop's complaints and claims.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'media campaign' and 'different' suggests the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'media campaign' and 'different' suggests the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing two separate statements without using any conjunctions.""
}",['asyndenton'],0
7408,[],"Looking carefully at the infamous “Who am I to judge” comment, this was clear early on.",Series,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not exhibit any of the listed properties of Series."" 
}",[],"{
    ""Properties"": [""asyndeton""],
    ""Explanation"": ""The text uses asyndeton by listing the items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [],
  ""Explanation"": ""None of the listed properties are present in the example text. The text does not exhibit any specific listing or order of items."" 
}",[],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of actions without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of three short phrases without any conjunctions, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence 'Looking carefully at the infamous 'Who am I to judge' comment, this was clear early on.' uses asyndenton, as it lists items without using any conjunctions.""
}",['asyndenton'],1
7447,[],But Thomas makes the point that it is first a matter of metaphysics.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton as there are no conjunctions used when listing the points made by Thomas."" 
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text is a list of items without using any conjunctions, which qualifies as an asyndeton property.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'metaphysics' without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1
7758,[],Article posted with permission from Robert Spencer,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by not using any conjunctions when listing the names of the individuals who have permission to post the article.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing the items 'truth and love and courage and honesty' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the items.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions, as seen in the phrase 'The all male Saudi rulers, Catholic priesthood, Taliban, and the boys club running Enron.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions, as in 'The all male Saudi rulers, Catholic priesthood, Taliban, and the boys club running Enron.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1
7791,[],If you want the FBI to go back that far @[email protected] to investigate Ford’s allegations….,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text lists actions without using any conjunctions, indicating the use of asyndenton.""
}",['asyndenton'],"```json
{
    ""Properties"": [""asyndenton""],
    ""Explanation"": ""The example text uses asyndenton when listing the items 'truth' and 'love' in the phrase 'forces of truth and love and courage and honesty.'""
}
```",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is omitted when listing the items 'FBI to go back that far', '@[email protected]', and 'investigate Ford’s allegations', indicating asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'to' without any conjunctions when listing the items 'go back' and 'investigate' indicates the presence of asyndeton.""
}",['asyndenton'],1
7815,[],Julian has been vindicated in every possible way and yet he is isolated as few people are these days.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the ways in which Julian has been vindicated.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as it lists actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing the actions 'vindicated', 'isolated', and 'few people are these days' without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'every possible way' suggests a gradatio, a list of items with overlapping, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'every possible way' suggests a gradatio, as it implies a chain of causality or a progression of vindications.""
}",['gradatio'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the ways Julian has been vindicated without using any conjunctions.""
}",['asyndenton'],0
7818,[],But really it comes down to the British government.,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton, as it lists items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as it lists items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1
7975,[],Laws are for conservatives.,Series,[],[],[],timeout,[],"{
    ""Properties"": [""asyndenton""],
    ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text 'Laws are for conservatives' is a list of items without using any conjunctions, which is characteristic of asyndeton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The statement uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The statement uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The statement uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],1
8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text includes a list of items without using any conjunctions, making use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing items ('access' and 'Freedom Outpost updates') without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the benefits of completing the poll.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1
8515,[],"I don't know that I would go quite that far, after all, the settlement does state that ""the government expressly acknowledges that non-automatic firearms up to .50-caliber – including modern semi-auto sporting rifles such as the popular AR-15 and similar firearms – are not inherently military.""",Series,[],[],[],"```json
{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions.""
}
```",['asyndenton'],"```json
        {
            ""Properties"": [""polysyndeton""],
            ""Explanation"": ""The use of 'and' between 'truth', 'love', 'courage', and 'honesty' indicates polysyndeton.""
        }
```",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses a series of short, closely related phrases without the use of conjunctions, creating a fast-paced and impactful effect.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' indicates the presence of polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' qualifies as polysyndeton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'modern semi-auto sporting rifles such as the popular AR-15 and similar firearms' indicates the presence of polysyndenton.""
}",['polysyndenton'],1
8594,[],"Ever since Adam and Eve committed the Original Sin, every living creature is subject to it.",Series,[],[],[],"{
    ""Properties"": [
        ""asyndenton""
    ],
    ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton as there are no conjunctions used when listing the items 'Adam and Eve' and 'every living creature'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses a list of items without any conjunctions, which is characteristic of asyndenton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Ever since...committed the Original Sin, every living creature is subject to it' suggests a chain of causality, with each event leading to the next.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Ever since...committed the Original Sin' suggests a chain of causality, which is a form of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Ever since...committed the Original Sin' suggests a chain of causality, indicating a gradatio structure.""
}",['gradatio'],1
8683,[],"Therefore he that resisteth the power, resisteth the ordinance of God, and they that resist purchase to themselves eternal damnation.",Series,[],[],[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The words 'resisteth', 'resisteth', and 'resist' create a chain of causality, suggesting a progression of resistance leading to eternal damnation.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text contains a gradatio as it lists items (resisteth the power, resisteth the ordinance of God, and they that resist) with overlapping meanings, suggesting a chain of causality.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text contains a chain of causality, suggesting that resisting the power leads to resisting the ordinance of God, and resisting this ordinance leads to eternal damnation.""
}",['gradatio'],[],['gradatio'],-1,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by listing items with overlapping meanings, suggesting a chain of causality: resisteth the power, resisteth the ordinance of God, and they that resist purchase to themselves eternal damnation.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between each item ('power', 'ordinance of God', 'eternal damnation') indicates the presence of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio by listing a series of actions or qualities that build upon each other, suggesting a chain of causality.""
}",['gradatio'],0
8724,[],"Though House officials suspected that equipment was being stolen, the Capitol Police did not search their homes, The Daily Caller News Foundation learned, and did not ban them from the network until nearly a year later.",Series,[],[],[],timeout,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text uses the polysyndenton property by using the conjunction 'and' between every item in the list ('did not search their homes, The Daily Caller News Foundation learned, and did not ban them from the network until nearly a year later').""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton to list the actions taken by the Capitol Police.""
}",['asyndenton'],[],['polysyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of actions ('search their homes', 'ban them from the network') without any conjunctions, creating an asyndeton.""
}",['asyndenton'],1
8743,[],"If papal clarification was ever needed on the long-debated issue of the intended meaning of Amoris Laetitia chapter VIII, such clarification has now been provided for the Church at large.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the items 'truth and love and courage and honesty'.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'clarification has now been provided for the Church at large' without any conjunctions between the items indicates the presence of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text lists a series of clarifying the intended meaning of Amoris Laetitia chapter VIII, suggesting a chain of causality.""
}",['gradatio'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The sentence suggests a chain of causality, with the papal clarification being the final step in the progression.""
}",['gradatio'],0
9077,[],The president also pointed out that Donnelly had opposed tax cuts and joined with his fellow Democrats in attacking and voting against Justice Brett Kavanaugh's confirmation to the Supreme Court.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text contains a list of actions without using any conjunctions, demonstrating the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing actions without any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton"", ""polysyndenton""],
  ""Explanation"": ""The text uses both asyndenton (I saw, I conquered) and polysyndenton (truth and love and courage and honesty) when listing items.""
}","['asyndenton', 'polysyndenton']",[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing actions without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of opposing tax cuts, attacking, and voting against Justice Brett Kavanaugh's confirmation without any conjunctions.""
}",['asyndenton'],1
9235,[],He said he spoke with Trump to make sure that the president wasn’t actually issuing an order.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by not using any conjunctions when listing the actions of 'spoke with Trump, to make sure, issuing an order'.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The example text uses polysyndenton by using the conjunction 'and' between 'truth', 'love', 'courage', and 'honesty'.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton as it lists the actions 'spoke with', 'make sure', and 'issuing' without any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'spoke with Trump' and 'make sure' without any conjunction between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions 'spoke with Trump' and 'make sure' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'spoke with Trump' and 'make sure' without any conjunctions.""
}",['asyndenton'],1
9329,[],Solemnly professed:,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
    ""Properties"": [""asyndenton""],
    ""Explanation"": ""The example text uses asyndeton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as there are no conjunctions used when listing the items 'Solemnly professed'.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The phrase 'solemnly professed' uses asyndenton, as it does not use any conjunctions to link the words together.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'solemnly professed' without any conjunctions indicates the absence of any conjunctions when listing items, suggesting the use of asyndeton.""
}",['asyndenton'],1
9396,[],Also on communion between the communities.,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton as there are no conjunctions between the listed communities, creating a sense of immediacy and urgency.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by not using any conjunctions when listing items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses an asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'also' followed by a list without any conjunctions ('communion between the communities') indicates the use of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'also' followed by a list without any conjunction suggests an asyndeton structure.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'also' followed by a list without any conjunctions ('communion between the communities').""
}",['asyndenton'],1
9437,[],"Sr. Enrica Rosanna, the representative of the Vatican’s Congregation for Religious told them that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.” She warned the nuns against bringing vocations from other countries to keep their monasteries alive, dropping a hint about what now seems to be a particular obsession of the Congregation.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton with the phrase 'the challenge of globalization and the challenge of irrelevancy.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton when listing the 'two great challenges to our contemplative life'.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'the challenge of globalization and the challenge of irrelevancy' indicates the presence of polysyndenton.""
}",['polysyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'the challenge of globalization and the challenge of irrelevancy' qualifies as polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text contains a gradatio as it lists 'the challenge of globalization' and 'the challenge of irrelevancy', suggesting a chain of causality or progression of challenges.""
}",['gradatio'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'the challenge of globalization and the challenge of irrelevancy' demonstrates the polysyndenton property.""
}",['polysyndenton'],0
9657,[],I don't remember how I got there.,Series,[],[],[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text presents a list of items without using any conjunctions, which is characteristic of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The items are listed without the use of any conjunctions, fitting the definition of asyndeton.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'I came, I saw, I conquered' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'I came, I saw, I conquered' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'I came, I saw, I conquered' without any conjunctions.""
}",['asyndenton'],1
9674,[],"Hannity asks, ""Why are people willing to throw out due process, equal justice under the law and the presumption of innocence?""",Series,[],['bracketing'],[],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' between each item in the list 'due process, equal justice under the law, and the presumption of innocence' indicates the presence of asyndenton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],1
9681,[],"First, it was reported that Ford would answer questions, but only at a closed hearing and only after an FBI investigation had been completed.",Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The example text uses asyndeton, as it lists actions without using any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],[],['asyndenton'],-1,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'at a closed hearing' and 'only after an FBI investigation had been completed' demonstrates polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of 'and' between 'at a closed hearing' and 'only after an FBI investigation had been completed' is an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the conditions for Ford to answer questions without using any conjunctions.""
}",['asyndenton'],0
9712,[],His life before joining the caliphate was unremarkable.,Series,[],[],[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton as there are no conjunctions between the listed items.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton by listing three clauses without using any conjunctions.""
}",['asyndenton'],timeout,[],[],['asyndenton'],-1,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'joining the caliphate' implicitly brackets it with other significant life events or changes.""
}",['bracketing'],"{
  ""Properties"": [""order""],
  ""Explanation"": ""The use of 'before' implies a temporal order, indicating that his life before joining the caliphate came first.""
}",['order_(incrementum)'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'joining the caliphate' implicitly lumps it together with other significant life events, suggesting a categorization of life events.""
}",['bracketing'],0
