sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,res_0.0_V3_2,property_0.0_V3_2
10124,[],"A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, but there has been much speculation that she is referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound predication with the verbs 'declined' and 'has been' both about the spokesperson for Feinstein.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with the verbs 'declined' and 'has been'. This indicates multiple verbs about one subject.""
}",['compound'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'declined' and 'has been'.""
}",['active'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'declined' and 'has been'. The subject 'spokesperson for Feinstein' is associated with both verbs.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('declined', 'has been') and a compound structure with multiple verbs ('declined', 'is referring').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'declined' and 'has been'. This indicates the use of compound predication.""
}",['compound'],0,['compound'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence, A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, the subject spokesperson is not performing the action directly. Instead, the action is being performed on the spokesperson. Therefore, this sentence does not exemplify active predication.', 'Property': 'active'}, {'Answer': 'yes', 'Explanation': 'The given sentence uses stative predication. The phrase she is referring expresses a state or condition rather than an action or event, indicating that the subject she is in a particular state of referring to something. This aligns with the definition of stative predication, making the answer yes.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the provided sentence, there are two independent clauses connected by the coordinating conjunction but, but each clause has its own subject and verb. The first clause has a spokesperson for Feinstein as the subject and declined as the verb, while the second clause has there as the subject and has been as the verb. Therefore, it does not fit the definition of compound predication.', 'Property': 'compound'}]",['stative']
10448,[],Anybody?,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example text utilizes a stative verb with 'is' in the phrase 'He is wet'. This is a static state rather than an action, which fits the definition of a stative verb.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, as it describes an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text uses active verbs to describe actions, such as 'finding,' 'solving,' and 'delivering.'""
}",['active'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, as it describes an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, such as 'is investigating' and 'has been charged', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, as it describes actions being performed by the subject.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence Anybody? does not use active predication. Active predication typically involves a subject performing an action and often taking a direct object. In the sentence Anybody?, there is no explicit action being performed by a subject, and there is no direct object. Therefore, it does not fit the criteria for active predication.', 'Property': 'active'}, {'Answer': 'No', 'Explanation': 'The sentence Anybody? does not use stative predication. Stative predication typically involves expressing a state or condition, such as be or know, as in the example He is wet. The sentence Anybody? does not express a state or condition; rather, it is a question seeking to identify or inquire about a person, and therefore does not use stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence Anybody? does not use compound predication. Compound predication involves multiple predications of verbs used about one subject, as in the example The telegram was late but contained exciting news. The sentence Anybody? does not contain multiple predications of verbs about one subject, so it does not use compound predication.', 'Property': 'compound'}]",[]
10497,[],SAN DIEGO -- People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon after part of the Central American migrant caravan arrived in Tijuana.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, such as 'could be seen climbing', which indicate ongoing or continuous actions.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'could be seen climbing', indicating an action performed by the people on the Mexican side of the border.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'could be seen' and 'climbing', indicating action taking place.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'climbing' which indicates an action being performed by the people on the Mexican side of the border.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'could be seen' and 'climbing' which indicate action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'climbing' which shows the action being performed by the people on the Mexican side of the border.""
}",['active'],1,['active'],,,,,"[{'Answer': 'yes', 'Explanation': 'The given sentence uses active predication. The subject People on the Mexican side of the border is performing the action climbing the fence, and the sentence also includes a direct object, the fence. Therefore, it fits the definition of active predication as the subject is performing the action and can take a direct object.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use stative predication. Stative predication typically expresses a state or condition rather than an activity or event. In the provided sentence, could be seen climbing is an example of dynamic predication, as it describes an ongoing action (climbing) rather than a static state or condition. Therefore, it does not fit the criteria for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is only one predication People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon with a single subject People on the Mexican side of the border. There are no additional predications of verbs about the same subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",['active']
11737,[],"But May’s growth was less than that in April and March, possibly an emerging trend.",Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence contains a stative verb 'was' and a compound verb 'was...less than'. 'Was' is a stative verb conveying a state of being, and 'was less than' is a compound verb expressing the relationship between May’s growth and that in April and March.""
}","['stative', 'compound']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'was' to indicate a static state of May's growth compared to April and March.""
}",['stative'],"{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence contains the stative verb 'was' to indicate a state of being, and the compound verb 'was less than' to describe the level of growth.""
}","['stative', 'compound']",False,"{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence contains a stative verb 'was' and a compound verb 'was less than' which indicates the use of both stative and compound properties of predication.""
}","['stative', 'compound']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence contains a stative verb 'was' and a compound verb 'was less than' which both describe the state of May's growth.""
}","['stative', 'compound']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The sentence contains a stative verb 'was' and a compound structure with the verbs 'was' and 'less' about the subject 'May's growth'.""
}","['stative', 'compound']",1,"['stative', 'compound']",,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence But May’s growth was less than that in April and March, possibly an emerging trend., the subject May’s growth is not performing any action, and there is no direct object being acted upon. Instead, the sentence is describing a state or condition of May’s growth, making it a stative or passive construction rather than an active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use stative predication. The phrase May’s growth was less than that in April and March expresses a comparison of growth over time, which is not a state or condition. Additionally, the phrase possibly an emerging trend suggests a potential ongoing or developing situation, which aligns more with an activity or event rather than a static state.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use compound predication. It contains a single predication May’s growth was less than that in April and March with the addition of a modifying phrase possibly an emerging trend. The modifying phrase does not introduce a separate predication of a verb about the subject, so it does not constitute compound predication.', 'Property': 'compound'}]",[]
11846,[],"""St. Francis in Ecstacy"", Caravaggio, 1595",Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' uses a stative verb 'in Ecstacy' to describe the state of St. Francis. There are no active or compound verbs present in this title.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' contains a stative verb 'in Ecstacy', indicating a state of being.""
}",['stative'],"{
    ""Properties"": [""stative""],
    ""Explanation"": ""The title 'St. Francis in Ecstacy' uses a stative verb 'in Ecstacy' to describe the state of St. Francis."" 
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' contains a stative verb 'in Ecstacy' which describes the state of St. Francis.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' contains a stative verb 'in Ecstacy' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' contains a stative verb 'in Ecstacy' which describes the state of St. Francis.""
}",['stative'],1,['stative'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence St. Francis in Ecstacy, Caravaggio, 1595 does not use active predication. Active predication typically involves a subject performing an action and taking a direct object. In the given sentence, St. Francis in Ecstacy is a noun phrase and does not contain a verb or an action being performed by a subject. Therefore, it does not fit the criteria for active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence St. Francis in Ecstacy, Caravaggio, 1595 does not use stative predication. It is a title of a painting and does not express a state or condition using be or know. Instead, it is a title providing information about the artwork and its creator.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The given sentence St. Francis in Ecstacy, Caravaggio, 1595 does not use compound predication. Compound predication involves multiple predications of verbs about one subject, as in the example The telegram was late but contained exciting news. The given sentence is a title and does not contain multiple predications of verbs about one subject. Therefore, it does not demonstrate compound predication.', 'Property': 'compound'}]",[]
11936,[],America's Immigration Voice.,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in 'America's Immigration Voice'.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text uses a stative verb 'is' to express a state of being, indicating the static nature of 'America's Immigration Voice.'""
}",['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound verb structure as it combines the verbs 'is' and 'voice' to convey the message 'America's Immigration Voice.'""
}",['compound'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound verb 'is' and 'voice' which are both about the same subject 'America's Immigration'.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound verb 'Immigration Voice' which consists of two verbs 'immigration' and 'voice' referring to the organization's focus on immigration issues and advocacy.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The title 'America's Immigration Voice' contains a compound verb structure with 'America's' and 'Immigration' acting as compound subjects and 'Voice' as the compound verb.""
}",['compound'],1,['compound'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence Americas Immigration Voice does not use active predication. Active predication typically involves a subject performing an action and can take a direct object. In the given sentence, Americas Immigration Voice, there is no clear action being performed by a subject, nor is there a direct object. Instead, this appears to be a nominal phrase or a title, rather than a sentence with an active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence Americas Immigration Voice does not use stative predication. Stative predication typically involves a form of be or other verbs that express a state or condition. In this case, Americas Immigration Voice is a noun phrase and does not express a state or condition as required for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The phrase Americas Immigration Voice does not use compound predication. It is a noun phrase that consists of a possessive noun Americas modifying the noun Voice, and Immigration acting as an attributive noun modifying Voice. There are no multiple predications of verbs about one subject in this phrase.', 'Property': 'compound'}]",[]
12244,[],"And the Pope is almost certain to ignore this heartfelt appeal, as he has ignored others who have respectfully questioned his departures from Catholic teaching.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The text contains an active verb 'is' and 'has ignored'.""
}",['active'],"{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The sentence contains active verbs 'is', 'ignore', 'has ignored' indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""stative"", ""compound""],
  ""Explanation"": ""The sentence includes an active verb 'ignore', a stative verb 'is', and a compound structure with 'ignored' and 'questioned' both relating to 'others'.""
}","['active', 'stative', 'compound']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'ignore' which indicates an action performed by the subject 'the Pope'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'ignore' indicating the action of the Pope.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'is' and a stative verb 'ignored', which indicates a state of being.""
}","['active', 'stative']",0,['active'],,,,,"[{'Answer': 'yes', 'Explanation': 'The given sentence uses active predication. In the sentence, the Pope is the subject performing the action (ignoring the heartfelt appeal), and this heartfelt appeal serves as the direct object. Therefore, it fits the definition of active predication as the subject (the Pope) is performing the action and there is a direct object (the heartfelt appeal).', 'Property': 'active'}, {'Answer': 'yes', 'Explanation': 'The given sentence uses stative predication. The phrase is almost certain to ignore expresses a state of being almost certain to ignore, rather than an action or event. This aligns with the definition of stative predication, which expresses a state or condition rather than an activity or event.', 'Property': 'stative'}, {'Answer': 'yes', 'Explanation': 'The given sentence uses compound predication. It contains multiple predications of verbs (is almost certain to ignore and has ignored) about one subject (the Pope). This structure aligns with the definition of compound predication, where multiple predications of verbs are used about one subject.', 'Property': 'compound'}]","['active', 'stative', 'compound']"
12475,[],"For though unpleasant, it is not unfair to say that if there was one desire common to Bernie Sanders, Ted Cruz and Donald Trump voters, it was be rid of the regime resting on top of all of us.",Predication,['stative'],['stative'],['stative'],True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was' and 'resting' which is an active participle.""
}",['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'was' indicating a state of being. There are no active or compound verbs present in the text.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'resting' which indicates an action being performed by the regime.""
}",['active'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was' and 'resting' which indicates an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'say', 'was', and 'resting'. These verbs indicate actions or states performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was' and 'resting' which indicates an action being performed by the subject.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In active predication, the subject typically performs the action and can take a direct object. In the provided sentence, the subject it is not performing an action but rather serving as the subject of the copular verb is. The sentence is in the form of a copular or linking verb construction, not an active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use stative predication. Stative predication typically involves expressing a state or condition rather than an activity or event, such as be or know. In the given sentence, the phrase it was be rid of the regime is not an example of stative predication. Instead, it is an expression of a desire or intention, which does not fit the criteria for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is only one predication it was be rid of the regime resting on top of all of us about the subject one desire common to Bernie Sanders, Ted Cruz and Donald Trump voters. The conjunction and is not used to connect multiple predications of verbs about the same subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",[]
12847,[],"He was formally indicted by a grand jury on Wednesday on 34 counts, including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder.",Predication,['stative'],['stative'],['stative'],True,"['stative', 'compound', 'active']","{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The sentence contains active verbs such as 'indicted' and 'including', indicating the use of active voice for predication.""
}",['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'was' indicating a state of being, but there are no active or compound verbs present.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'indicted.' It does not contain stative or compound verbs.""
}",['active'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'was' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'indicted' and 'including', indicating the use of active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'indicted' and 'including', indicating actions performed by the subject.""
}",['active'],0,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In active predication, the subject typically performs the action, and the sentence can take a direct object. In the given sentence, He was formally indicted is in the passive voice, indicating that the subject (He) is receiving the action rather than performing it. Therefore, it does not fit the criteria for active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use stative predication. Stative predication typically expresses a state or condition rather than an activity or event. In the given sentence, the verb was formally indicted describes an action that occurred in the past, rather than expressing a state or condition. Therefore, it does not fit the criteria for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is a single predication about the subject He. The sentence describes the actions related to the indictment, specifying the charges brought against the subject. It does not involve multiple predications of verbs about one subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",[]
13196,[],"As we shall see, the document is what I’ve called above a “chopping block”.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'called', indicating the presence of active verbs.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', with the subject 'the document' performing the action of being a 'chopping block'.""
}",['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'called' which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' and 'called' which indicates action.""
}",['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' describing the state of the document.""
}",['stative'],0,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The given sentence does not use active predication. In the sentence As we shall see, the document is what I’ve called above a chopping block, the subject the document is not performing an action, but rather being described as something (a chopping block). This is an example of a copular or linking verb construction, where is functions as a linking verb connecting the subject the document to the subject complement what I’ve called above a chopping block.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence As we shall see, the document is what I’ve called above a chopping block. does not use stative predication. The verb is in this sentence is not expressing a state or condition, but rather an identity or classification. It is linking the subject the document to the predicate what I’ve called above a chopping block. This is an example of a copular or linking verb, not a stative verb.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use compound predication. In the sentence As we shall see, the document is what I’ve called above a “chopping block”, there is only one predication of the verb is about the subject the document. There is no use of multiple predications of verbs about one subject, which is characteristic of compound predication.', 'Property': 'compound'}]",[]
14038,[],And in Russia.,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The word 'in' indicates location, and 'Russia' is the object of the preposition. There is no verb in this fragment, so no active or stative predication is present.""
}",['active'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound verb 'And in Russia.' involving two verbs ('and', 'in') connected to the same subject.""
}",['compound'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'And in Russia.'""
}",['stative'],"{
  ""Properties"": [],
  ""Explanation"": ""The text 'And in Russia' does not contain any active, stative, or compound properties of predication. It is a simple prepositional phrase."" 
}",[],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound structure with multiple verbs ('is', 'in') about one subject ('Russia').""
}",['compound'],0,['stative'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence And in Russia does not use active predication. Active predication typically involves a subject performing an action and can take a direct object. However, the sentence And in Russia lacks a clear subject performing an action or a direct object. It seems to be a prepositional phrase or a fragment rather than a complete active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence And in Russia does not use stative predication. Stative predication typically involves expressing a state or condition, such as be or know, as in the example He is wet. And in Russia does not express a state or condition; rather, it appears to be a prepositional phrase or a fragment lacking a clear predicate or verb, and therefore does not fit the criteria for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence And in Russia does not use compound predication. Compound predication involves multiple predications of verbs about one subject. The sentence And in Russia does not contain multiple predications of verbs about a single subject. Instead, it appears to be a prepositional phrase or a fragment that lacks a clear subject and verb relationship, and therefore does not demonstrate compound predication.', 'Property': 'compound'}]",[]
15168,[],"“If code is speech, the constitutional contradictions are evident,” Wilson explained to WIRED when he first launched the lawsuit in 2015.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'explained' which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'explained' describing an action performed by the subject 'Wilson'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'explained' as Wilson is the subject performing the action of explaining.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'explained' with the subject 'Wilson' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'explained' with the subject 'Wilson' performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'explained' which is directly performed by the subject 'Wilson'.""
}",['active'],1,['active'],,,,,"[{'Answer': 'no', 'Explanation': 'The sentence provided does not use active predication. In the sentence, Wilson explained to WIRED when he first launched the lawsuit in 2015, the subject Wilson is not performing an action on a direct object. Instead, Wilson is the one who is explaining, making this an example of a passive construction. The focus is on the action of explaining rather than the direct action performed by the subject.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence If code is speech, the constitutional contradictions are evident, does not use stative predication. This sentence expresses a conditional statement (If code is speech) and then describes a state of affairs (the constitutional contradictions are evident). The verb are in this context does not express a permanent state or condition, but rather a current state of affairs. Stative predication typically involves verbs that express a state or condition, such as be or know, as in the example He is wet.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use compound predication. In the sentence, Wilson explained to WIRED when he first launched the lawsuit in 2015 is a single predication where Wilson explained is the main verb and to WIRED when he first launched the lawsuit in 2015 is the object of the verb explained. There is only one main predication about the subject Wilson.', 'Property': 'compound'}]",[]
15233,[],"At first, Campos, a guard at the Mandalay Bay Resort and Casino, was hailed a hero for helping guide police to gunman Stephen Paddock’s room on the 32nd floor.",Predication,['stative'],['stative'],['stative'],True,"['compound', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'was hailed' and a stative verb 'was' indicating a state of being.""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'was hailed', indicating the active voice in the sentence.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains both active ('was hailed') and stative ('was') verbs.""
}","['active', 'stative']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was hailed' which indicates an action performed by the subject 'Campos'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was hailed' which indicates an action performed by the subject 'Campos'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'was hailed' which indicates an action performed by the subject 'Campos'.""
}",['active'],1,['active'],,,,,"[{'Answer': 'yes', 'Explanation': 'The sentence uses active predication. The subject Campos, a guard at the Mandalay Bay Resort and Casino is performing the action of helping guide police to gunman Stephen Paddock’s room on the 32nd floor and the action can take a direct object, police. Therefore, it fits the definition of active predication.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The given sentence does not use stative predication. Stative predication typically expresses a state or condition, such as be or know. In the provided sentence, the action described (helping guide police to gunman Stephen Paddock’s room on the 32nd floor) is an activity or event, not a state or condition. Therefore, it does not fit the criteria for stative predication.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not use compound predication. Compound predication involves multiple predications of verbs about one subject. In the given sentence, there is only one predication of the verb was hailed about the subject Campos. There are no additional predications of verbs about the same subject, so it does not demonstrate compound predication.', 'Property': 'compound'}]",['active']
