sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
14,[0],Conservative Ben Shapiro told Fox news the verdict was “horrifying.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is a resumptive modifier, as it repeats and refers back to the noun it modifies, 'Ben Shapiro'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive as it renames the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive modifying the noun 'Shapiro.'""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro' with additional information.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that repeat the noun they modify. A resumptive modifier would involve a noun being followed by a phrase that restates or elaborates on that noun, which is not present in the given sentence.""
}",[]
14,[0],Conservative Ben Shapiro told Fox news the verdict was “horrifying.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is a resumptive modifier, as it repeats and refers back to the noun it modifies, 'Ben Shapiro'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive as it renames the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive modifying the noun 'Shapiro.'""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro' with additional information.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. It simply reports a statement made by Ben Shapiro without any additional summarizing noun phrases.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the provided sentence, 'Sellner' is not followed by a noun or noun phrase that renames it; instead, it is followed by a relative clause ('who described the detention centre as looking akin to a typical American prison'). Therefore, there are no phrases built on nouns that can be categorized as appositives.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and a modifier that provides additional information but is grammatically independent from the main clause. In the provided sentence, the phrases are primarily dependent clauses or relative clauses (e.g., 'who described the detention centre...') rather than absolute constructions.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier typically involves repeating the noun it modifies, as in the example given ('a letter without precedent'). In the sentence from Breitbart, there are no instances where a noun is repeated in a similar manner to provide additional information or clarification about that noun.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. The structure primarily consists of a direct quotation and descriptive clauses without a noun phrase that serves as a summative modifier.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the provided sentence, there are no instances where a noun is immediately followed by a phrase that renames it. Instead, the sentence primarily consists of clauses and descriptive phrases that do not fit the definition of appositives.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. Absolute constructions typically consist of a noun and a modifier, which together provide additional information about the noun but are grammatically independent from the main clause. In the given sentence, there are no phrases that fit this definition; instead, it primarily consists of clauses that are directly related to the subject and predicate without the use of an absolute construction.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier would involve repeating a noun to provide additional information or clarification, such as in the example given ('a letter without precedent'). In the sentence about Louis Farrakhan, there are no instances where a noun is repeated in this manner; instead, the sentence contains descriptive phrases and clauses that do not fit the definition of resumptive modifiers.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that summarize or generalize a preceding clause or phrase. Instead, it consists of a series of clauses that elaborate on the speaker's view of Louis Farrakhan without summarizing any previous information in a noun-based phrase.""
}",[]
54,[0],"She said Thursday regarding Ms. Ford: ""I believe her because she is telling the truth and you know it by her story.""",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Ms. Ford: \""I believe her because she is telling the truth and you know it by her story\""' summarizes or generalizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' is an appositive that renames the noun 'Thursday', providing additional information about the topic of the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' acts as an appositive, renaming the noun 'Thursday'.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' renames the noun 'Thursday', serving as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' is an appositive, renaming the noun 'Thursday'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' is an appositive, renaming the noun 'Thursday'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositives. An appositive is a noun or noun phrase that renames another noun right beside it. In the given sentence, there are no instances where a noun is followed by a phrase that renames it. The sentence primarily consists of a statement and does not include any noun phrases that serve to clarify or rename another noun.""
}",[]
