sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
10086,[],"The region is an area NASA would also like to visit, preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing items ('visit', 'bring', 'analyze') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' to link multiple items ('robot', 'souvenir rock', 'scientists') in the list, thus exhibiting polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory' does not include any conjunctions between the listed items, making it an example of asyndeton.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a listing of items without any conjunctions, as in 'visit, preferably, bring, analyze.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'visit', 'bring', and 'analyze' creates a polysyndeton in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],0,['asyndenton'],,,,
10124,[],"A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, but there has been much speculation that she is referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence 'A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, but there has been much speculation that she is referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.' uses asyndeton in the listing of events without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'but' and then the continuation of the sentence without conjunctions indicates the absence of conjunctions, making it an example of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses the structure 'but there has been much speculation' without any conjunction between the clauses.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and momentum.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and rapidity in the narration.""
}",['asyndenton'],1,['asyndenton'],,,,
10442,[],"What size of bakery would you need to make 10,000 loaves of bread?… What if you wanted to make 50,000 loaves of bread an hour?",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of '10,000' and '50,000' in the question implies an increasing order, suggesting the property of order (incrementum) is used.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The question presents an increasing order of quantity, first asking about making 10,000 loaves of bread and then a significantly larger quantity of 50,000 loaves of bread per hour.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The question presents a clear increase in the quantity of loaves of bread being made, indicating an order (incrementum) in the numbers: 10,000 loaves to 50,000 loaves an hour.""
}",['order_(incrementum)'],TRUE,"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of '10,000' and '50,000' suggests an increasing order, indicating a progression from a smaller to a larger scale of production.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order""],
  ""Explanation"": ""The use of '10,000' and '50,000' suggests an increasing order, indicating a progression from a smaller to a larger scale of production.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order""],
  ""Explanation"": ""The use of '10,000' and '50,000' suggests an increasing order, indicating a potential use of the order property.""
}",['order_(incrementum)'],1,['order_(incrementum)'],,,,
10448,[],Anybody?,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton, as it lists items (I came, I saw, I conquered) without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses the rhetorical device of asyndenton by listing items without using any conjunctions, as seen in the phrase 'I came, I saw, I conquered.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of 'I came, I saw, I conquered' in the text demonstrates the rhetorical device of asyndeton, as there are no conjunctions used between the items in the list.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without using any conjunctions, as in 'I came, I saw, I conquered.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses asyndenton, as it lists items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions, as in 'I came, I saw, I conquered.'""
}",['asyndenton'],1,['asyndenton'],,,,
10497,[],SAN DIEGO -- People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon after part of the Central American migrant caravan arrived in Tijuana.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of the coordinating conjunction 'and' is not present in the listing of items, indicating the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The phrase 'Central American migrant caravan' brackets the group as a single entity, combining multiple elements into a single category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Central American migrant caravan' implicitly lumps together the group of people as a single category.""
}",['bracketing'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'climbing the fence' and 'arrived in Tijuana' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'the Central American migrant caravan' implicitly lumps all the people involved into the same category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'the Mexican side of the border' and 'Tijuana' implicitly lumps these locations into the same category, indicating bracketing.""
}",['bracketing'],0,['bracketing'],,,,
10658,[],Assange’s crime is to have broken a silence.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing the items ('broken a silence') without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions (have broken a silence) without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions without using any conjunctions.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions 'broken a silence' without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions 'broken a silence' without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the items 'broken a silence' without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
10828,[],"Ex-Speaker Boehner should probably re-check the old party's pulse, for the Bush-Boehner GOP may not just be napping.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The text uses gradatio to suggest a chain of causality, implying that Ex-Speaker Boehner should re-check the old party's pulse, as the Bush-Boehner GOP may not just be napping.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'old party's pulse', 'Bush-Boehner GOP', and 'napping' suggests a gradatio, implying a chain of causality or progression.""
}",['gradatio'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'old party', 'Bush-Boehner GOP', and 'napping' suggests an increasing order, possibly implying the party is declining in relevance or activity.""
}",['order_(incrementum)'],FALSE,"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'old party's pulse' and 'Bush-Boehner GOP' suggests a chain of causality or progression, indicating the potential decline or inactivity of the Republican party under Boehner's leadership.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'old party's pulse' and 'Bush-Boehner GOP' suggests a chain of causality or progression, indicating the presence of gradatio.""
}",['gradatio'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'old party's pulse' and 'Bush-Boehner GOP' suggests a chain of causality or progression, indicating a gradatio structure.""
}",['gradatio'],1,['gradatio'],,,,
11361,[],Email This field is for validation purposes and should be left unchanged.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The example text uses 'I came, I saw, I conquered,' which is an example of asyndenton, as it lists items without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The text uses the polysyndenton property, as it lists multiple items (truth, love, courage, honesty) with the use of the conjunction 'and' between each item.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The phrase 'Email This field is for validation purposes and should be left unchanged.' uses asyndeton with the repetition of the word 'and' omitted between the items, creating a sense of urgency and directness.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
11544,[],As to matters of purely ecclesiastical law such as this one the Church has always allowed for departures from traditional practice in cases of emergency or grave necessity.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a listing of items ('emergency' and 'grave necessity') without any conjunctions, indicating the use of asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without the use of any conjunctions, creating a sense of urgency and gravity in the statement.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndeton, as it lists items without using any conjunctions.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists items without using any conjunctions, as in 'emergency or grave necessity.'""
}",['asyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the conjunction 'and' between 'emergency' and 'grave necessity', indicating polysyndeton.""
}",['polysyndenton'],0,['asyndenton'],,,,
11572,[],You also agree to this site's Privacy Policy and Terms of Use.,Series,[],[],[],TRUE,[],"{
    ""Properties"": [""asyndenton""],
    ""Explanation"": ""The example text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
    ""Properties"": [""asyndenton""],
    ""Explanation"": ""The text exhibits asyndenton because it lists items ('Privacy Policy' and 'Terms of Use') without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The use of 'and' is not present when listing the items, indicating the presence of asyndenton.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
11668,[],Judge Kavanaugh is being subjected to charges of a criminal nature that could not only deprive him of a seat on the Supreme Court for which he is otherwise eminently qualified.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'criminal nature', 'deprive him of a seat on the Supreme Court', and 'for which he is otherwise eminently qualified' demonstrates polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text implicitly brackets 'being subjected to charges of a criminal nature' with 'that could not only deprive him of a seat on the Supreme Court', suggesting they are part of the same category.""
}",['bracketing'],"{
  ""Properties"": [""polysyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'criminal nature' and 'deprive' suggests a polysyndetic structure.""
}",['polysyndenton'],FALSE,"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'criminal nature' and 'deprive him' suggests a polysyndenton structure in the sentence.""
}",['polysyndenton'],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The use of the conjunction 'and' between 'criminal nature' and 'deprive him of a seat' suggests polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the charges without any conjunctions, creating a sense of urgency and emphasis on each charge.""
}",['asyndenton'],0,['polysyndenton'],,,,
11737,[],"But May’s growth was less than that in April and March, possibly an emerging trend.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'less than' indicates a decreasing order, making this an example of order (incrementum).""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'less than' indicates a clear ordering of the months in terms of growth, suggesting an incrementum relationship.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The text presents an increasing order with the comparison of May's growth to that in April and March.""
}",['order_(incrementum)'],TRUE,"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'less than' indicates a decreasing order, suggesting the property of order (incrementum).""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'less than' indicates a comparison in decreasing order, suggesting the property of order (incrementum).""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'less than' indicates a decreasing order, suggesting the property of order (incrementum) is present in the text.""
}",['order_(incrementum)'],1,['order_(incrementum)'],,,,
11846,[],"""St. Francis in Ecstacy"", Caravaggio, 1595",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The artwork title lists the components 'St. Francis', 'in Ecstacy', and 'Caravaggio' all together, implicitly lumping them into the same artistic creation.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' implicitly lumps 'St. Francis' and 'Ecstacy' into the same category, indicating that the painting depicts St. Francis experiencing ecstacy.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The painting title uses bracketing by grouping the artist, artwork, and year together in the same category.""
}",['bracketing'],TRUE,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The painting title 'St. Francis in Ecstacy' implicitly brackets St. Francis and Ecstacy together as part of the same subject.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The painting title 'St. Francis in Ecstacy' implicitly lumps St. Francis and Ecstacy together as part of the same category.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The title 'St. Francis in Ecstacy' implicitly lumps 'St. Francis' and 'Ecstacy' into the same category, suggesting that the painting depicts St. Francis experiencing ecstacy.""
}",['bracketing'],1,['bracketing'],,,,
11877,[],"Today at Cape Canaveral, SpaceXlaunched a new sensor to the International Space Station named TSIS-1.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The use of 'Cape Canaveral' implicitly brackets together as the location of the event, and 'SpaceX' is implicitly bracketed as the organization responsible for the launch.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text lumps together 'Cape Canaveral' and 'SpaceX' as the entities involved in the launch, implicitly categorizing them under the broader concept of the event.""
}",['bracketing'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence 'Today at Cape Canaveral, SpaceX launched a new sensor to the International Space Station named TSIS-1' uses asyndeton as it lacks conjunctions when listing the components of the event - location, organization, purpose, and the destination.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the launch location, the organization, the destination, and the name of the sensor without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing the location, the action, and the object without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of 'launched' without any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
11936,[],America's Immigration Voice.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing 'America's Immigration Voice' without using any conjunctions between the words.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The title 'America's Immigration Voice' uses asyndenton by listing 'America's immigration' directly followed by 'voice' without any conjunction.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing the words 'America's Immigration Voice' without any conjunctions.""
}",['asyndenton'],TRUE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without using any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing 'America's Immigration Voice' without using any conjunctions between the words.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing two items without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],1,['asyndenton'],,,,
12042,[],"The remarks, made in a February 6 talk in Slovakia, indirectly respond to new initiatives coming from Germany, especially from Cardinal Reinhard Marx and Bishop Franz-Josef Bode.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses a listing of names without any conjunctions, such as 'especially from Cardinal Reinhard Marx and Bishop Franz-Josef Bode.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing items without any conjunctions, creating a sense of urgency or intensity.""
}",['asyndenton'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The mention of Cardinal Reinhard Marx and Bishop Franz-Josef Bode suggests a hierarchical order, placing them ahead of the initiatives coming from Germany.""
}",['order_(incrementum)'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of names without any conjunctions, creating an asyndeton.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, as seen in 'new initiatives coming from Germany, especially from Cardinal Reinhard Marx and Bishop Franz-Josef Bode.'""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of items without any conjunctions, creating an asyndeton.""
}",['asyndenton'],1,['asyndenton'],,,,
12244,[],"And the Pope is almost certain to ignore this heartfelt appeal, as he has ignored others who have respectfully questioned his departures from Catholic teaching.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""polysyndenton""],
  ""Explanation"": ""The sentence uses the polysyndenton structure by using the conjunction 'as' between 'ignore this heartfelt appeal' and 'he has ignored others.'""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence lists multiple actions ('ignore this heartfelt appeal', 'ignored others') without using any conjunctions between them.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of the conjunction 'and' is not used to connect the listed items 'ignore this heartfelt appeal' and 'ignored others who have respectfully questioned his departures from Catholic teaching.'""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses an asyndeton by listing multiple actions without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses a series of clauses without any conjunctions, creating a sense of urgency and directness.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing multiple clauses without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
12371,[],The ever growing global list of Bishops and Cardinals that have preyed on /and or covered up the sexual abuse of minors and seminarians over the last 60 years continues to enrage the laity.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'Bishops and Cardinals' implies a hierarchical order, indicating the incrementum property.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of 'Bishops and Cardinals' suggests a gradatio, or list of items with overlapping, implying a chain of causality related to the sexual abuse of minors and seminarians.""
}",['gradatio'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The phrase 'ever growing' indicates an increasing order, suggesting a growing number of Bishops and Cardinals involved in the abuse scandal.""
}",['order_(incrementum)'],FALSE,"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'ever growing' and 'over the last 60 years' suggests an increasing order of the list of Bishops and Cardinals involved in the sexual abuse scandal.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'Bishops and Cardinals' suggests a hierarchical order, indicating an incrementum property.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'Bishops and Cardinals' implies an increasing hierarchy, suggesting an order.""
}",['order_(incrementum)'],1,['order_(incrementum)'],,,,
12467,[],"U.S. politics have indeed been coarsened, with Trump playing a lead role.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""bracketing"", ""asyndeton""],
  ""Explanation"": ""The sentence lists 'U.S. politics' and 'Trump' together, implicitly lumping them into the same category. Additionally, the listing of 'U.S. politics' and 'Trump' is done without the use of any conjunctions, demonstrating asyndeton.""
}","['bracketing', 'asyndenton']","{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The text uses bracketing by implicitly grouping 'U.S. politics' and 'Trump' together as part of the same category, suggesting a cause-and-effect relationship.""
}",['bracketing'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The use of asyndeton is evident in the text, as there are no conjunctions used to list the items (U.S. politics, coarsened, Trump).""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'U.S. politics' and 'Trump' implicitly lumps them together as part of the same category, suggesting a connection between the two.""
}",['bracketing'],"{
  ""Properties"": [""bracketing""],
  ""Explanation"": ""The mention of 'U.S. politics' and 'Trump' implicitly lumps them together in the same category, suggesting a connection between the two.""
}",['bracketing'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without any conjunctions.""
}",['asyndenton'],0,['bracketing'],,,,
12626,[],It did what it is designed to do.,Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing actions without conjunctions (i.e., 'It did, it is designed to do.').""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The text uses asyndeton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not exhibit any of the listed rhetorical devices. It simply states a fact without using any specific patterns of listing or structure."" 
}",[],FALSE,"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing the actions without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The text uses asyndenton by listing items without any conjunctions, creating a sense of immediacy and directness.""
}",['asyndenton'],1,['asyndenton'],,,,
12751,[],"To keep up everyone’s morale, the museum staff, while bombs were falling and they and their patrons were equally starving, continued to give tours and lectures, describing perfectly the artworks that had been removed.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing the actions of the museum staff without using any conjunctions, creating a sense of urgency and determination.""
}",['asyndenton'],"{
  ""Properties"": [
    ""polysyndenton""
  ],
  ""Explanation"": ""The use of the conjunction 'and' between 'bombs were falling' and 'they and their patrons' qualifies this as an example of polysyndenton.""
}",['polysyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton to list the actions of the museum staff without any conjunctions between them, creating a sense of urgency and immediacy.""
}",['asyndenton'],FALSE,"{
  ""Properties"": [""asyndeton""],
  ""Explanation"": ""The sentence uses asyndeton by listing items ('bombs were falling', 'they and their patrons were equally starving') without any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],"{
  ""Properties"": [""asyndenton""],
  ""Explanation"": ""The sentence uses asyndenton by listing items without using any conjunctions.""
}",['asyndenton'],1,['asyndenton'],,,,
12847,[],"He was formally indicted by a grand jury on Wednesday on 34 counts, including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder.",Series,[],[],[],TRUE,[],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The counts are listed in an increasing order, from 17 counts of premeditated first-degree murder to 17 counts of attempted first-degree murder.""
}",['order_(incrementum)'],"{
  ""Properties"": [""gradatio""],
  ""Explanation"": ""The use of gradatio is evident in the listing of 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder, suggesting a chain of causality and progression.""
}",['gradatio'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder' demonstrates an order (incrementum) as the counts are listed in an increasing pattern.""
}",['order_(incrementum)'],FALSE,"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder' demonstrates an increasing order in the listing of the charges.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder' indicates an increasing order of severity and specificity in the charges.""
}",['order_(incrementum)'],"{
  ""Properties"": [""order (incrementum)""],
  ""Explanation"": ""The use of 'including' suggests an increasing order of the counts, from 17 counts of premeditated first-degree murder to 17 counts of attempted first-degree murder.""
}",['order_(incrementum)'],1,['order_(incrementum)'],,,,
