sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
14,[0],Conservative Ben Shapiro told Fox news the verdict was “horrifying.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is a resumptive modifier, as it repeats and refers back to the noun it modifies, 'Ben Shapiro'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive as it renames the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive modifying the noun 'Shapiro.'""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro' with additional information.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Conservative Ben Shapiro told Fox news the verdict was “horrifying.' does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, such as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun for the purpose of modification.""
}",[]
14,[0],Conservative Ben Shapiro told Fox news the verdict was “horrifying.,Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is a resumptive modifier, as it repeats and refers back to the noun it modifies, 'Ben Shapiro'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive as it renames the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive modifying the noun 'Shapiro.'""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Conservative Ben Shapiro' is an appositive, renaming the noun 'Ben Shapiro' with additional information.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Conservative Ben Shapiro told Fox news the verdict was “horrifying.' does not contain any phrases built on nouns that can be categorized as summative modifiers. A summative modifier is a noun phrase that summarizes or generalizes a preceding clause or phrase. In this sentence, there is no such noun phrase summarizing or generalizing the preceding content.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains an appositive phrase. The phrase 'who described the detention centre as looking akin to a typical American prison' renames and provides additional information about 'Sellner'. This phrase is built on a noun ('Sellner') and serves to modify it by providing more context.""
}",['appositives']
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, forming a phrase that provides additional information about the main clause but is not grammatically connected to it. In the given sentence, 'Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion,' the phrase 'who described the detention centre as looking akin to a typical American prison' is a relative clause modifying 'Sellner,' not an absolute construction.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, such as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in this manner. Instead, the sentence includes a relative clause ('who described the detention centre as looking akin to a typical American prison') and reported speech, but these do not qualify as resumptive modifiers.""
}",[]
16,[0],"According to Breitbart, “Sellner, who described the detention centre as looking akin to a typical American prison, said he was told by authorities that his speaking at Hyde Park could cause violence and disrupt community cohesion.”",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive because it renames the noun 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive because it renames 'Sellner'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive as it renames 'Sellner' by providing additional information about him.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames the noun 'Sellner' by providing additional information about him.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Sellner, who described the detention centre as looking akin to a typical American prison' is an appositive, as it renames 'Sellner' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain a summative modifier. A summative modifier is a noun phrase that summarizes or generalizes the preceding clause or phrase. In the given sentence, there is no noun phrase that serves this summarizing or generalizing function. The sentence primarily consists of a quotation and descriptive clauses, but none of these elements act as a summative modifier.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, typically set off by commas. In the given sentence, there are no such phrases that rename or provide additional information about a noun in this manner. The sentence primarily consists of clauses and descriptive elements but lacks the specific grammatical structure of an appositive.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,absolute construction,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any absolute constructions. An absolute construction typically consists of a noun and a participle or a noun and an adjective, providing additional information about the main clause. In the given sentence, there are no such phrases built on nouns that function independently to modify the main clause. The sentence primarily consists of a series of clauses connected by conjunctions, without any absolute constructions.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,resumptive modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not use any phrases built on nouns that can be categorized as resumptive modifiers. A resumptive modifier involves repeating the noun it modifies, as in the example 'The letter from the president, a letter without precedent.' In the given sentence, there is no repetition of a noun in such a manner. Instead, the sentence describes Louis Farrakhan and his influence without repeating any noun for emphasis or clarification.""
}",[]
47,[0],"“I don’t regard Louis Farrakhan as an aberration or anything, I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,” he emphasized later.",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes 'Louis Farrakhan', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being...' is an appositive that renames or describes Louis Farrakhan.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan' renames 'an outstanding human being,' thereby functioning as an appositive.""
}",['appositives'],True,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan, an outstanding human being' is an appositive, renaming the noun 'Louis Farrakhan' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being' renames and further describes Louis Farrakhan, making it an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an outstanding human being who commands a following of individuals who are learned and articulate' is an appositive, as it renames 'Louis Farrakhan' and provides additional information about him.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,summative modifier,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain a summative modifier. A summative modifier is a phrase built on a noun that summarizes or generalizes the preceding clause or phrase. In the given sentence, there is no noun phrase that serves to summarize or generalize the preceding content. Instead, the sentence consists of a series of clauses and phrases that describe Louis Farrakhan and his impact, but none of these function as a summative modifier.""
}",[]
54,[0],"She said Thursday regarding Ms. Ford: ""I believe her because she is telling the truth and you know it by her story.""",Phrases_built_on_nouns,[],[],[],True,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Ms. Ford: \""I believe her because she is telling the truth and you know it by her story\""' summarizes or generalizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' is an appositive that renames the noun 'Thursday', providing additional information about the topic of the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' acts as an appositive, renaming the noun 'Thursday'.""
}",['appositives'],False,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' renames the noun 'Thursday', serving as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' is an appositive, renaming the noun 'Thursday'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Ms. Ford' is an appositive, renaming the noun 'Thursday'.""
}",['appositives'],1,['appositives'],1.0,0.0,,[],,appositives,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any appositive phrases. An appositive phrase renames or provides additional information about a noun next to it, such as 'Botswana, a landlocked nation.' In the given sentence, there are no phrases that rename or provide additional information about a noun in this manner.""
}",[]
