,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
293,8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The text contains a subordinate clause with the conjunction 'after' ('after completing this poll') and a noun clause ('that grants you access to Freedom Outpost updates free of charge') used to incorporate detail.""
}","['subordinate', 'noun']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'grants you access' implies a conditional relationship - if you complete the poll, then you will gain access.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The text contains a modifying clause using the subordinating conjunction 'after' suggesting a causal connection between completing the poll and gaining access to Freedom Outpost updates.""
}",['subordinate'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The text contains a conditional clause beginning with 'if': 'If we don't call out hate speech, we perpetuate it.'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The example contains a noun modifying clause 'that grants you access to Freedom Outpost updates free of charge', which is used for incorporating detail.""
}",['noun'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The text contains a conditional clause starting with 'if': 'If we don't call out hate speech, we perpetuate it.'""
}",['conditional'],0
294,8515,[],"I don't know that I would go quite that far, after all, the settlement does state that ""the government expressly acknowledges that non-automatic firearms up to .50-caliber – including modern semi-auto sporting rifles such as the popular AR-15 and similar firearms – are not inherently military.""",Modifying_clauses,['noun'],['noun'],['noun'],True,"['noun', 'subordinate']","{
  ""Properties"": [
    ""subordinate""
  ],
  ""Explanation"": ""The text contains a subordinate clause indicated by the subordinating conjunction 'after', suggesting a causal relationship between the clauses.""
}",['subordinate'],"{
  ""Properties"": [
    ""subordinate""
  ],
  ""Explanation"": ""The text includes a subordinating conjunction 'after' indicating a causal relationship, suggesting a connection between the clauses.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The text contains a modifying clause that suggests a causal connection using the subordinating conjunction 'after'. It indicates a sequence of events, suggesting a cause-and-effect relationship.""
}",['subordinate'],True,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'after' indicates a subordinate clause, suggesting a causal or temporal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'after' indicating a causal connection between the two clauses.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'after all' which suggests a causal connection between the two parts of the sentence.""
}",['subordinate'],1
295,8594,[],"Ever since Adam and Eve committed the Original Sin, every living creature is subject to it.",Modifying_clauses,[],['subordinate'],['subordinate'],False,['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('Ever since Adam and Eve committed the Original Sin') that suggests a causal connection between their action and the consequence for every living creature.""
}",['subordinate'],"{
  ""Properties"": [
    ""subordinate""
  ],
  ""Explanation"": ""The sentence contains a subordinate clause 'Ever since Adam and Eve committed the Original Sin' which suggests a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('Ever since Adam and Eve committed the Original Sin') which suggests a causal connection between the sin and every living creature being subject to it.""
}",['subordinate'],True,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'Ever since Adam and Eve committed the Original Sin' which suggests a causal connection between the action of Adam and Eve and the consequence for every living creature.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'Ever since Adam and Eve committed the Original Sin', which suggests a causal connection between the action of committing the Original Sin and the consequence of every living creature being subject to it.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'Ever since Adam and Eve committed the Original Sin' which suggests a causal connection between the action of Adam and Eve and the consequence for every living creature.""
}",['subordinate'],1
296,8683,[],"Therefore he that resisteth the power, resisteth the ordinance of God, and they that resist purchase to themselves eternal damnation.",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'that resisteth the power' is a relative clause using 'that'.""
}",['adjective'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'if he that resisteth the power' indicates a conditional relationship within the sentence.""
}",['conditional'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The comparative clause 'they that resist purchase to themselves eternal damnation' uses the conjunction 'than' to make a comparison.""
}",['comparitive'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than' ('he that resisteth the power' is compared to 'they that resist').""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using 'than' (they that resist purchase to themselves eternal damnation).""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' (if he that resisteth the power).""
}",['conditional'],0
297,8724,[],"Though House officials suspected that equipment was being stolen, the Capitol Police did not search their homes, The Daily Caller News Foundation learned, and did not ban them from the network until nearly a year later.",Modifying_clauses,"['noun', 'subordinate']",['subordinate'],['subordinate'],False,"['noun', 'subordinate']","{
  ""Properties"": [""conditional"", ""adjective""],
  ""Explanation"": ""The sentence contains an adjective clause 'that equipment was being stolen' providing additional detail. Additionally, it includes a conditional clause 'if' in the phrase 'The Daily Caller News Foundation learned', indicating a potential condition.""
}","['conditional', 'adjective']","{
  ""Properties"": [
    ""subordinate""
  ],
  ""Explanation"": ""The sentence contains a subordinate clause 'The Daily Caller News Foundation learned' that suggests a causal connection between the event and the action of not searching the homes or banning from the network.""
}",['subordinate'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'The Daily Caller News Foundation learned' used for incorporating detail or reporting indirect speech.""
}",['noun'],False,"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains an adjective modifying clause 'The Daily Caller News Foundation learned' providing additional detail about the action. It also includes a subordinate modifying clause 'that equipment was being stolen' suggesting a causal connection between the suspicions and the actions of the Capitol Police.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains a relative clause 'that equipment was being stolen' (adjective) and a noun clause 'The Daily Caller News Foundation learned' used for indirect reporting.""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains an adjective clause 'that equipment was being stolen' providing additional detail about the equipment. It also includes a subordinate clause 'The Daily Caller News Foundation learned' suggesting a causal connection between the actions of the Capitol Police and the knowledge obtained by The Daily Caller News Foundation.""
}","['adjective', 'subordinate']",0
298,8743,[],"If papal clarification was ever needed on the long-debated issue of the intended meaning of Amoris Laetitia chapter VIII, such clarification has now been provided for the Church at large.",Modifying_clauses,['conditional'],['conditional'],['conditional'],True,"['noun', 'conditional']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The text contains a subordinate clause suggesting a causal connection between the need for papal clarification and its provision for the Church at large.""
}",['subordinate'],"{
  ""Properties"": [""conditional"", ""adjective""]
  }","['conditional', 'adjective']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional clause 'if papal clarification was ever needed' suggests a hypothetical condition that is necessary for the subsequent claim to be true.""
}",['conditional'],False,"{
  ""Properties"": [""conditional"", ""adjective""],
  ""Explanation"": ""The sentence contains a conditional clause ('if papal clarification was ever needed') and an adjective clause ('of the intended meaning of Amoris Laetitia chapter VIII').""
}","['conditional', 'adjective']","{
  ""Properties"": [""conditional"", ""noun""]
}

 	","['conditional', 'noun']","{
  ""Properties"": [""conditional"", ""noun""]
}

 	","['conditional', 'noun']",0
299,9077,[],The president also pointed out that Donnelly had opposed tax cuts and joined with his fellow Democrats in attacking and voting against Justice Brett Kavanaugh's confirmation to the Supreme Court.,Modifying_clauses,['noun'],['noun'],['noun'],True,"['noun', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains a subordinate clause starting with 'that' suggesting a causal connection. It also includes an adjective clause 'who had opposed tax cuts' providing additional information about 'Donnelly'. Additionally, it includes a noun clause 'that Donnelly had opposed tax cuts and joined with his fellow Democrats in attacking and voting against Justice Brett Kavanaugh's confirmation to the Supreme Court' used for indirect speech.""
}","['subordinate', 'adjective', 'noun']","{
  ""Properties"": [""adjective"", ""subordinate""]
}
  
  ","['adjective', 'subordinate']","{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause ('that Donnelly had opposed tax cuts and joined with his fellow Democrats in attacking and voting against Justice Brett Kavanaugh's confirmation to the Supreme Court') and an adjective clause ('that...').""
}","['subordinate', 'adjective']",False,"{
  ""Properties"": [""subordinate"", ""adjective""]
}","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""]
}","['subordinate', 'adjective']",1
300,9235,[],He said he spoke with Trump to make sure that the president wasn’t actually issuing an order.,Modifying_clauses,['noun'],['noun'],['subordinate'],False,['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the president wasn’t actually issuing an order' used to paraphrase or incorporate detail.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The statement includes a noun clause ('that he spoke with Trump to make sure that the president wasn’t actually issuing an order') used for indirect speech, incorporating detail about what 'he said'.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the president wasn’t actually issuing an order' which is used to provide indirect speech or paraphrase the speaker's statement.""
}",['noun'],True,"{
  ""Properties"": [""noun""]
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the president wasn’t actually issuing an order' used for indirect speech, incorporating detail, and paraphrasing.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the president wasn’t actually issuing an order' used for indirect speech.""
}",['noun'],1
301,9329,[],Solemnly professed:,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'solemnly professed' functions as a relative clause using the relative pronoun 'professed' to provide additional detail about the subject.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'solemnly professed' contains a relative adjective clause, using the relative pronoun 'professed' to provide additional detail about the subject.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'solemnly professed' contains a relative clause using the relative pronoun 'professed'. This relative clause modifies the noun 'solemnly', providing additional information about the nature of the profession.""
}",['adjective'],True,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'solemnly professed' functions as an adjective modifying the noun 'vows' in religious contexts, indicating a formal and serious commitment.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'solemnly professed' contains a relative clause using the relative pronoun 'professed'. This clause provides additional information about the subject of the sentence.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'solemnly professed' functions as an adjective modifying the implied noun, such as 'monks' or 'nuns'. It provides additional information about the individuals being described.""
}",['adjective'],1
302,9396,[],Also on communion between the communities.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The phrase 'on communion between the communities' includes a noun clause. It functions as a noun by incorporating specific detail and contributing to the overall meaning of the sentence.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The phrase 'on communion between the communities' contains a noun clause that incorporates detail about the topic being discussed.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'on communion between the communities' acts as a noun, incorporating detail or paraphrasing the topic of discussion.""
}",['noun'],True,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'on communion between the communities' contains a relative clause using the relative pronoun 'between the communities'. This modifies the noun 'communion' by providing additional detail about it.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'on communion between the communities' contains a modifying clause using the relative pronoun 'between the communities'. This relative clause provides additional detail about the type of communion being discussed.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'on communion between the communities' contains a relative clause using the relative pronoun 'between the communities'. This modifies the noun 'communion' by providing additional detail about it.""
}",['adjective'],1
303,9437,[],"Sr. Enrica Rosanna, the representative of the Vatican’s Congregation for Religious told them that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.” She warned the nuns against bringing vocations from other countries to keep their monasteries alive, dropping a hint about what now seems to be a particular obsession of the Congregation.",Modifying_clauses,['noun'],['noun'],['adjective'],False,"['noun', 'adjective']","{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence includes a noun clause 'that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.”'. This clause is used for indirect speech, paraphrasing the statement made by Sr. Enrica Rosanna.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The text contains a noun clause ('that the “two great challenges... irrelevancy” are “the challenge of globalization and the challenge of irrelevancy”') used for indirect speech, incorporating the details of what Sr. Enrica Rosanna told the nuns.""
}",['noun'],"{
  ""Properties"": [""subordinate"", ""noun""],
  ""Explanation"": ""The text contains a subordinate clause ('that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.”') and a noun clause ('She warned the nuns against bringing vocations from other countries to keep their monasteries alive, dropping a hint about what now seems to be a particular obsession of the Congregation.').""
}","['subordinate', 'noun']",False,"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The text contains an adjective clause 'that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.”' and a noun clause 'She warned the nuns against bringing vocations from other countries to keep their monasteries alive'.""
}","['adjective', 'noun']","{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence 'Sr. Enrica Rosanna, the representative of the Vatican’s Congregation for Religious told them that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.”' contains a noun clause 'that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.”' used for indirect speech.""
}",['noun'],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The text contains an adjective clause 'that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy”' and a noun clause 'She warned the nuns against bringing vocations from other countries to keep their monasteries alive'.""
}","['adjective', 'noun']",0
304,9657,[],I don't remember how I got there.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],True,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'how I got there' using the relative pronoun 'how'. This modifies 'I' and provides additional detail about the speaker's memory loss."" 
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'how I got there', which is modifying the pronoun 'there'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'how I got there' using the relative pronoun 'how'.""
}",['adjective'],True,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'how I got there' using the relative pronoun 'how'. This modifies the main clause 'I don't remember'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'how I got there' using the relative pronoun 'how'. This clause provides additional detail about the speaker's memory and functions as an adjective modifying the main clause.""
}",['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'how'. It suggests a causal connection by indicating the reason for the speaker's confusion about their location.""
}",['subordinate'],0
305,9674,[],"Hannity asks, ""Why are people willing to throw out due process, equal justice under the law and the presumption of innocence?""",Modifying_clauses,[],[],['noun'],False,['noun'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative adjective clause 'who are willing to throw out due process, equal justice under the law and the presumption of innocence', which modifies the noun 'people'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example contains a relative clause using 'who' to incorporate detail about the people being referred to in the question.""
}",['adjective'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The given text contains a noun clause 'Hannity asks' which is used to incorporate indirect speech or paraphrasing.""
}",['noun'],False,"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'Hannity asks' used for indirect speech, incorporating the question asked by Hannity.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The example contains a noun clause 'Hannity asks' used for indirect speech or paraphrasing.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'Hannity asks' used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],1
306,9681,[],"First, it was reported that Ford would answer questions, but only at a closed hearing and only after an FBI investigation had been completed.",Modifying_clauses,['noun'],"['noun', 'subordinate']","['noun', 'conditional']",False,"['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""conditional""],
  ""Explanation"": ""The sentence contains a subordinate clause indicating a causal connection ('after') and a conditional clause beginning with 'only if'.""
}","['subordinate', 'conditional']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'only if', which indicates a conditional relationship.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence includes a subordinate clause 'only after an FBI investigation had been completed,' which suggests a causal connection between Ford answering questions and the completion of an FBI investigation.""
}",['subordinate'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'after' indicates a subordinate clause suggesting a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""conditional"", ""subordinate""]
  ,
  ""Explanation"": ""The sentence contains a conditional clause 'if...completed' and a subordinate clause 'after an FBI investigation had been completed.'""
}","['conditional', 'subordinate']","{
  ""Properties"": [""conditional"", ""subordinate""],
  ""Explanation"": ""The sentence contains a conditional clause ('if...completed') and a subordinate clause ('after an FBI investigation had been completed').""
}","['conditional', 'subordinate']",0
307,9712,[],His life before joining the caliphate was unremarkable.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'before joining the caliphate' modifies the noun 'life' and provides additional detail about it, making it a relative clause.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'before joining the caliphate' modifies the noun 'life' by adding information about its timing, making it an adjective clause.""
}",['adjective'],True,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'before joining the caliphate' which provides additional information about 'his life', making it a relative clause and thus demonstrating the use of the adjective property.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],1
308,9827,[],It will be addressed quickly and justly.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'that it will be addressed quickly and justly' functions as a relative clause modifying the pronoun 'it'.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the adverb 'justly' comparing how the issue will be addressed.""
}",['comparitive'],False,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'that will be addressed quickly and justly' using the relative pronoun 'that'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The phrase 'that will be addressed quickly and justly' is a relative clause modifying the pronoun 'it'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a modifying clause 'quickly and justly' which functions as an adjective to describe how the action will be addressed.""
}",['adjective'],1
309,9866,[],But he is now a full-fledged member of the nuclear club.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'he is now a full-fledged member of the nuclear club' functions as a relative clause, providing additional information about 'he'. It uses the relative pronoun 'who' to modify the noun 'he'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who is now a full-fledged member of the nuclear club' functions as a relative clause modifying the pronoun 'he'. It provides additional information about 'he' and acts as an adjective for 'member'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'he is now a full-fledged member of the nuclear club' is a relative clause using the adjective 'full-fledged'.""
}",['adjective'],True,"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who is now a full-fledged member of the nuclear club' is a relative clause modifying the pronoun 'he'. It provides additional information about 'he'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who is now a full-fledged member of the nuclear club' is a relative clause using the relative pronoun 'who'. It provides additional information about the subject 'he'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who is now a full-fledged member of the nuclear club' is a relative clause using the relative pronoun 'who'.""
}",['adjective'],1
310,9939,[],"Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote: “The problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.",Modifying_clauses,[],[],['noun'],False,['noun'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause using 'who' ('who are poor'). This relative clause modifies the noun 'many'.""
}",['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The text contains a modifying clause ('The problem of clergy abuse cannot be resolved simply by the resignation of some bishops') that suggests a causal connection using the subordinating conjunction 'simply by'. This indicates a dependent relationship between the main clause and the modifying clause.""
}",['subordinate'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote' which is used for incorporating detail about Janet Smith.""
}",['noun'],False,"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives', which is used for indirect speech and incorporates the details of what Janet Smith wrote.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives', which is used for indirect speech and incorporates the details of Janet Smith's statement.""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The sentence contains a noun clause 'that the problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.' This clause is used to incorporate the detail of what Janet Smith wrote.""
}",['noun'],1
311,9995,[],"The Pontifical Commission for the Protection of Minors lapsed in December, when its members’ terms expired, prompting concerns that the advisory body could be disbanded.",Modifying_clauses,['subordinate'],"['noun', 'subordinate']","['subordinate', 'adjective']",False,"['subordinate', 'adjective']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'when', suggesting a temporal relationship between the lapse of the commission in December and the expiration of its members' terms.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause using the subordinating conjunction 'when' to suggest a temporal connection between the expiration of the members' terms and the lapse of the commission.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('when its members’ terms expired') that suggests a causal connection between the lapse of the commission and the expiration of its members' terms.""
}",['subordinate'],True,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'when its members’ terms expired' which suggests a causal connection between the expiration of the members' terms and the lapse of the commission.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'when its members’ terms expired', suggesting a temporal relationship between the lapse of the commission and the expiration of its members' terms.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'when its members’ terms expired', which suggests a temporal relationship and causal connection between the lapse of the commission and the expiration of its members' terms.""
}",['subordinate'],1
312,10073,[],"Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The presence of the subordinating conjunction 'to' suggests a causal connection between the actions hospitals have been forced to take and the reason for those actions, making it a subordinate clause.""
}",['subordinate'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence does not contain any modifying clauses with subordinate, comparative, adjective or noun properties. However, it does include a conditional clause starting with 'have been forced to prioritize patients, ration services, and forgo elective surgeries,' indicating a conditional action based on certain circumstances.""
}",['conditional'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The use of the subordinating conjunction 'to' suggests a causal connection between the actions in the sentence, indicating that they are forced to prioritize patients, ration services, and forgo elective surgeries as a result of certain circumstances.""
}",['subordinate'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries') which suggests a causal connection between the actions of hospitals and the reason for those actions.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries') which suggests a causal connection between the actions of hospitals and the reason for those actions.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The use of 'to prioritize patients' and 'to ration services' suggests a causal connection, indicating the reasons why hospitals have been forced to forgo elective surgeries.""
}",['subordinate'],1
313,10086,[],"The region is an area NASA would also like to visit, preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.",Modifying_clauses,['adjective'],"['subordinate', 'adjective']","['subordinate', 'adjective']",False,['adjective'],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains an adjective modifying clause 'that would bring souvenir rock home to Earth' describing the robot, and a noun modifying clause 'for scientists to analyze directly in the laboratory' providing additional detail about the purpose of bringing the rock home.""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""noun""]
}","['adjective', 'noun']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.' This clause provides additional detail about the robot, making it a relative clause functioning as an adjective.""
}",['adjective'],False,"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The sentence contains an adjective clause 'that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory' providing additional detail about the robot. It also includes a subordinate clause 'that would also like to visit', suggesting a causal connection between NASA's interest and the region.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The sentence contains a relative clause 'that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory' (adjective) and a noun clause 'NASA would also like to visit' (noun).""
}","['adjective', 'noun']",0
