,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
297,8724,[],"Though House officials suspected that equipment was being stolen, the Capitol Police did not search their homes, The Daily Caller News Foundation learned, and did not ban them from the network until nearly a year later.",Predication,['active'],"['stative', 'compound', 'active']",['active'],False,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('suspected,' 'learned,' 'ban') and multiple verbs about one subject ('did not search', 'did not ban').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs such as 'suspected', 'was being stolen', 'did not search', 'learned', and 'ban'. Additionally, it uses a compound construction with 'did not search' and 'did not ban' as multiple verbs about the subject.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'suspected', 'learned', 'ban'. These active verbs denote actions performed by the subjects.""
}",['active'],False,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('suspected', 'was being stolen', 'did not search', 'learned', 'did not ban') and compound verbs ('did not search', 'did not ban').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('suspected', 'was being stolen', 'did not search', 'learned', 'did not ban') and compound verbs ('did not search', 'did not ban').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('suspected', 'did not search', 'learned', 'ban') and a compound structure with multiple verbs ('did not search', 'did not ban') about one subject.""
}","['active', 'compound']",1
298,8743,[],"If papal clarification was ever needed on the long-debated issue of the intended meaning of Amoris Laetitia chapter VIII, such clarification has now been provided for the Church at large.",Predication,['stative'],['stative'],"['stative', 'active']",False,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'has been provided' and a compound structure with 'was needed' and 'has been provided.'""
}","['active', 'compound']","{
  ""Properties"": [""passive"", ""compound""]
  ,
  ""Explanation"": ""The sentence contains a passive verb 'was needed' and a compound verb 'has been provided.'""
}","['passive', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'has been provided' describing the action of providing papal clarification on the issue.""
}",['active'],False,"{
  ""Properties"": [""active"", ""compound""]
}

 	","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
  ,
  ""Explanation"": ""The sentence contains an active verb 'has been provided' and a compound structure with multiple verbs 'was needed' and 'has been provided'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
}

 	","['active', 'compound']",1
299,9077,[],The president also pointed out that Donnelly had opposed tax cuts and joined with his fellow Democrats in attacking and voting against Justice Brett Kavanaugh's confirmation to the Supreme Court.,Predication,['active'],"['compound', 'active']",[],False,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains both active verbs ('pointed out', 'opposed', 'joined', 'attacking', 'voting') and compound verbs ('opposed', 'joined').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('pointed out,' 'opposed,' 'joined,' 'attacking,' 'voting') and a compound structure with multiple verbs about one subject (Donnelly).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (pointed out, opposed, joined, attacking, voting) and a compound structure with multiple verbs related to the subject 'Donnelly'.""
}","['active', 'compound']",True,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('pointed out', 'opposed', 'joined', 'attacking', 'voting') and also has a compound structure with multiple verbs ('opposed', 'joined') about one subject ('Donnelly').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
}","['active', 'compound']",1
300,9235,[],He said he spoke with Trump to make sure that the president wasn’t actually issuing an order.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('said', 'spoke', 'issuing') and a compound structure with multiple verbs about one subject ('said', 'spoke').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'said,' 'spoke,' and 'issuing' which indicate the subject performing the action.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('said', 'spoke') and a compound structure with multiple verbs about one subject ('said', 'spoke').""
}","['active', 'compound']",False,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'spoke' and a compound structure with 'spoke' and 'was issuing'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'spoke' which indicates an action performed by the subject 'he'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'spoke' which indicates an action performed by the subject 'he'.""
}",['active'],0
301,9329,[],Solemnly professed:,Predication,[],['stative'],['active'],False,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The term 'solemnly professed' contains a stative verb 'professed' which describes a state rather than an action. It does not involve an active or compound verb structure.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The term 'solemnly professed' contains a stative verb ('professed') which describes a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The word 'professed' is a stative verb, indicating a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The term 'solemnly professed' contains a stative verb 'professed' which describes a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The term 'solemnly professed' contains a stative verb 'professed' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The term 'solemnly professed' contains a stative verb 'professed' which describes a state of being rather than an action.""
}",['stative'],1
302,9396,[],Also on communion between the communities.,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is on communion', indicating a state of being or a state of existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'communion,' which denotes a state of being or a condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', indicating a state of being ('is on').""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is on communion', indicating a state of being or existence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is on communion between the communities.'""
}",['stative'],1
303,9437,[],"Sr. Enrica Rosanna, the representative of the Vatican’s Congregation for Religious told them that the “two great challenges to our contemplative life” are “the challenge of globalization and the challenge of irrelevancy.” She warned the nuns against bringing vocations from other countries to keep their monasteries alive, dropping a hint about what now seems to be a particular obsession of the Congregation.",Predication,"['stative', 'active']","['stative', 'active']",['active'],False,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'told,' 'warned,' and 'dropping,' indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (told, warned, bringing, dropping) and compound verbs (are, seems to be). These verbs are used to convey the actions and relationships between the subjects and objects in the sentences.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'told,' 'warned,' and 'bringing,' indicating the use of active predication.""
}",['active'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'told', 'warned', and 'dropping', indicating actions performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'told', 'warned', and 'dropping', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'told', 'warned', and 'dropping', indicating the use of active predication.""
}",['active'],1
304,9657,[],I don't remember how I got there.,Predication,['active'],"['stative', 'active']",['active'],False,['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'remember' indicating a state of existence or condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The statement 'I don't remember' contains a stative verb 'remember'.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'remember', which expresses a state rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'remember' which expresses a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'remember' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'remember' which expresses a state of being.""
}",['stative'],1
305,9674,[],"Hannity asks, ""Why are people willing to throw out due process, equal justice under the law and the presumption of innocence?""",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'asks' and 'are willing', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'asks', indicating the action performed by Hannity.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs like 'asks' and 'throw out' which demonstrate action.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'asks', which is a verb that directly relates the subject 'Hannity' to the action of asking.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'asks', which is a clear indication of the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'asks' which is directed towards the subject 'Hannity'.""
}",['active'],1
306,9681,[],"First, it was reported that Ford would answer questions, but only at a closed hearing and only after an FBI investigation had been completed.",Predication,['stative'],"['stative', 'active']",['stative'],False,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The compound property is present because there are multiple verbs 'was reported', 'would answer', and 'had been completed' about the same subject 'Ford'.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure ('was reported', 'would answer'). The verbs 'was reported' and 'would answer' are both about the subject 'Ford'.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure 'was reported', 'would answer', and 'had been completed', all about the same subject 'Ford'.""
}",['compound'],True,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs 'was reported', 'would answer', and 'had been completed' all related to the subject 'Ford'.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs 'was reported', 'would answer', and 'had been completed' all related to the subject 'Ford'.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure 'was reported' and 'would answer'.""
}",['compound'],1
307,9712,[],His life before joining the caliphate was unremarkable.,Predication,['stative'],['stative'],['stative'],True,['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'was' describing the state of 'his life' before joining the caliphate.""
}",['stative'],"{
  ""Properties"": [
    ""stative""
  ],
  ""Explanation"": ""The sentence uses the stative verb 'was' to describe the state of his life before joining the caliphate.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'was,' which indicates a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'was' describing a state of being ('unremarkable').""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'was' describing a state of being ('unremarkable'). There are no active or compound verbs present.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'was' describing a state of being.""
}",['stative'],1
308,9827,[],It will be addressed quickly and justly.,Predication,['stative'],['stative'],['active'],False,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'will be addressed.'""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains the active verb 'will be addressed' and the stative adverb 'quickly and justly.'""
}","['active', 'stative']","{
  ""Properties"": [
    ""active"",
    ""compound""
  ],
  ""Explanation"": ""The sentence contains an active verb 'will be addressed' and a compound structure with both 'will be addressed' and 'justly'.""
}","['active', 'compound']",False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'will be addressed' which indicates an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'will be addressed' and a compound structure with 'will be addressed' and 'justly'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'will be addressed' and a compound structure with 'will be addressed' and 'justly'.""
}","['active', 'compound']",0
309,9866,[],But he is now a full-fledged member of the nuclear club.,Predication,['stative'],['stative'],['stative'],True,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' to indicate a state of being, without any action or change.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],1
310,9939,[],"Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote: “The problem of clergy abuse cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'wrote', 'resolved', and 'be'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text uses an active verb 'wrote', indicating the action performed by Janet Smith.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'wrote', which signifies that the subject, Janet Smith, is performing the action of writing.""
}",['active'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'be resolved' which expresses a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'wrote' and a compound structure with the verbs 'resolved' and 'be' about the subject 'problem'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'wrote', which is the action performed by Janet Smith. This is an example of an active verb in the text.""
}",['active'],0
311,9995,[],"The Pontifical Commission for the Protection of Minors lapsed in December, when its members’ terms expired, prompting concerns that the advisory body could be disbanded.",Predication,['active'],"['stative', 'active']",['active'],False,"['stative', 'compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'lapsed' indicating an action performed by the subject 'The Pontifical Commission for the Protection of Minors'.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'lapsed' and a compound structure with the verbs 'expired' and 'prompting'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence is constructed using an active verb 'lapsed' to describe the action of the Pontifical Commission for the Protection of Minors.""
}",['active'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'lapsed' which indicates an action performed by the subject 'The Pontifical Commission for the Protection of Minors'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'lapsed' which indicates an action performed by the subject 'The Pontifical Commission for the Protection of Minors'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'lapsed' which indicates an action performed by the subject 'The Pontifical Commission for the Protection of Minors'.""
}",['active'],1
312,10073,[],"Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.",Predication,['stative'],"['stative', 'compound']",['active'],False,"['compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('have been forced', 'prioritize', 'ration', 'forgo') and has compound verbs about one subject (hospitals).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (have been forced, prioritize, ration, forgo) and also has compound verbs as it includes multiple verbs (prioritize, ration, forgo) about one subject (hospitals).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('have been forced', 'prioritize', 'ration', 'forgo') and also has a compound structure with multiple verbs about one subject (hospitals).""
}","['active', 'compound']",True,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('have been forced', 'prioritize', 'ration', 'forgo') and also has a compound structure with multiple verbs about one subject (hospitals).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (have been forced, prioritize, ration, forgo) and also has a compound structure with multiple verbs (prioritize, ration, forgo) about one subject (hospitals).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (have been forced, prioritize, ration, forgo) and also has a compound structure with multiple verbs (prioritize, ration, forgo) about one subject (hospitals).""
}","['active', 'compound']",1
313,10086,[],"The region is an area NASA would also like to visit, preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.",Predication,"['stative', 'active']","['stative', 'active']",['active'],False,"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('is', 'would like', 'visit', 'bring', 'analyze') and a compound structure with multiple verbs ('would like to visit', 'bring', 'analyze').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The example contains active verbs like 'is', 'would like', and 'bring', as well as a compound verb 'to visit' and 'analyze'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The example contains active verbs (is, visit, bring, analyze) and a compound verb structure (would like to visit, would bring).""
}","['active', 'compound']",True,"{
  ""Properties"": [""active"", ""compound""]
  ,
  ""Explanation"": ""The sentence contains active verbs ('is', 'would like', 'visit', 'bring', 'analyze') and a compound structure with multiple verbs about one subject ('is', 'would like', 'visit', 'bring').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('is', 'would like', 'visit', 'bring', 'analyze') and a compound verb structure ('would like to visit', 'bring...to analyze').""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('is', 'would like', 'visit', 'bring', 'analyze') and a compound structure with multiple verbs about one subject ('is', 'would like', 'visit', 'bring').""
}","['active', 'compound']",1
314,10124,[],"A spokesperson for Feinstein declined Fox News’ request to elaborate on the lawmaker’s statement, but there has been much speculation that she is referring to a secret letter that has been the subject of intrigue on Capitol Hill over the last few days.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound predication with the verbs 'declined' and 'has been' both about the spokesperson for Feinstein.""
}",['compound'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with the verbs 'declined' and 'has been'. This indicates multiple verbs about one subject.""
}",['compound'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'declined' and 'has been'.""
}",['active'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'declined' and 'has been'. The subject 'spokesperson for Feinstein' is associated with both verbs.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('declined', 'has been') and a compound structure with multiple verbs ('declined', 'is referring').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'declined' and 'has been'. This indicates the use of compound predication.""
}",['compound'],0
315,10425,[],Whom do you consider to be the most corrupt Democrat Politician?,Predication,['active'],['stative'],['active'],False,['active'],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any predication properties as it is a question and not a statement or declaration.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The input provided does not contain any example text for analysis of predication properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The text does not contain examples of active, stative, or compound predication."" 
}",[],True,"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any examples of active, stative, or compound predication. It is a direct question and does not include any of the specified linguistic properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any examples of active, stative, or compound predication. It is a direct question seeking an opinion and does not involve any of the specified linguistic properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any examples of active, stative, or compound predication. It is a direct question seeking an opinion and does not contain any of the specified linguistic properties.""
}",[],0
316,10442,[],"What size of bakery would you need to make 10,000 loaves of bread?… What if you wanted to make 50,000 loaves of bread an hour?",Predication,['stative'],['stative'],['active'],False,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The use of the verbs 'make' and 'wanted' indicate active actions being described.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating actions related to making loaves of bread, such as 'make' and 'wanted to make.' These active verbs indicate the performance of specific actions.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating action, such as 'make' and 'wanted to make', which demonstrate the property of active predication.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating actions being performed, such as 'make' and 'wanted to make.' These verbs demonstrate the action of producing loaves of bread, indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating actions being performed, such as 'make' and 'wanted to make'. These verbs demonstrate the action of producing loaves of bread, indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating actions being performed, such as 'make' and 'wanted to make.' These verbs demonstrate the use of active predication.""
}",['active'],1
317,10448,[],Anybody?,Predication,[],[],[],True,[],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example text utilizes a stative verb with 'is' in the phrase 'He is wet'. This is a static state rather than an action, which fits the definition of a stative verb.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, as it describes an action performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text uses active verbs to describe actions, such as 'finding,' 'solving,' and 'delivering.'""
}",['active'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, as it describes an action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, such as 'is investigating' and 'has been charged', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, as it describes actions being performed by the subject.""
}",['active'],1
318,10497,[],SAN DIEGO -- People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon after part of the Central American migrant caravan arrived in Tijuana.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, such as 'could be seen climbing', which indicate ongoing or continuous actions.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'could be seen climbing', indicating an action performed by the people on the Mexican side of the border.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'could be seen' and 'climbing', indicating action taking place.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'climbing' which indicates an action being performed by the people on the Mexican side of the border.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'could be seen' and 'climbing' which indicate action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'climbing' which shows the action being performed by the people on the Mexican side of the border.""
}",['active'],1
319,10658,[],Assange’s crime is to have broken a silence.,Predication,"['stative', 'active']",['stative'],['active'],False,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb, 'is', which expresses a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being, rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' to show a state of being, without any direct action or movement.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' indicating a state of being.""
}",['stative'],1
320,10828,[],"Ex-Speaker Boehner should probably re-check the old party's pulse, for the Bush-Boehner GOP may not just be napping.",Predication,['active'],['active'],"['stative', 'active']",False,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 're-check' describing the action of Ex-Speaker Boehner. This indicates the use of the active property of predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'should re-check' and 'may not be napping.' These active verbs indicate actions being performed and therefore the presence of the active property.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'should re-check' which indicates an action being performed.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 're-check' which indicates an action being performed by the subject 'Ex-Speaker Boehner'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 're-check' which indicates an action being performed by the subject 'Ex-Speaker Boehner'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 're-check' which indicates an action being performed.""
}",['active'],1
