sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
3249,[9],When Cain complains that being a “vagabond .,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'complains.' Stative verbs express a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'complains', which describes a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which expresses a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,active,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['active']
3249,[9],When Cain complains that being a “vagabond .,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'complains.' Stative verbs express a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'complains', which describes a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which expresses a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,stative,"{""Answer"": ""yes"", ""Explanation"": "" the verb 'being' is a stative verb, as it is preceded by the helping verb 'is' and does not end in 'ing'.""}",['stative']
3249,[9],When Cain complains that being a “vagabond .,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example contains a stative verb 'complains.' Stative verbs express a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'complains', which describes a state of being rather than an action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which expresses a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'being' which describes a state of existence rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,compound,"{""Answer"": ""no"", ""Explanation"": "" the structure of the sentence does not indicate the use of compound voice. Compound voice involves the use of both active and passive voice about a single subject, which is not present in the given sentence.""}",[]
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound structure with two verbs 'would be' and 'have systematically enabled' in relation to the same subject 'Bergoglio'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and a compound structure with multiple verbs about one subject ('would be', 'have enabled').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with two verbs 'would be' and 'have enabled' related to the subject 'Bergoglio and his Vatican henchmen'.""
}",['compound'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'would be', 'have systematically enabled'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and also has a compound structure with multiple verbs ('would be', 'have enabled') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs ('would be', 'have enabled') about one subject ('Bergoglio').""
}",['compound'],0,['active'],1.0,0.0,,"['stative', 'active']",,active,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['active']
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound structure with two verbs 'would be' and 'have systematically enabled' in relation to the same subject 'Bergoglio'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and a compound structure with multiple verbs about one subject ('would be', 'have enabled').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with two verbs 'would be' and 'have enabled' related to the subject 'Bergoglio and his Vatican henchmen'.""
}",['compound'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'would be', 'have systematically enabled'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and also has a compound structure with multiple verbs ('would be', 'have enabled') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs ('would be', 'have enabled') about one subject ('Bergoglio').""
}",['compound'],0,['active'],1.0,0.0,,"['stative', 'active']",,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains a compound structure with two verbs 'would be' and 'have systematically enabled' in relation to the same subject 'Bergoglio'.""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and a compound structure with multiple verbs about one subject ('would be', 'have enabled').""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with two verbs 'would be' and 'have enabled' related to the subject 'Bergoglio and his Vatican henchmen'.""
}",['compound'],False,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'would be', 'have systematically enabled'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('would be', 'have enabled') and also has a compound structure with multiple verbs ('would be', 'have enabled') about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound structure with multiple verbs ('would be', 'have enabled') about one subject ('Bergoglio').""
}",['compound'],0,['active'],1.0,0.0,,"['stative', 'active']",,compound,"{""Answer"": ""no"", ""Explanation"": "" the Compound Predication voice is not used in the sentence, so the value is 'no'. ""}",[]
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs such as 'scoffs' and a stative verb 'is' in the phrase 'who, in typical neo-Catholic style, imperiously scoffs at the notion of.'""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains active verbs such as 'imperiously scoffs' and 'busies himself defending', which indicates the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('be', 'win') and it also has compound verbs ('be', 'scoffs', 'busies', 'defending').""
}","['active', 'compound']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g., 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g., 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g. 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'defending', 'describes') and stative verbs (e.g. 'is', 'busies').""
}","['active', 'stative']",1,"['active', 'stative']",1.0,1.0,,"['stative', 'active']",,active,"{""Answer"": ""yes"", ""Explanation"": "" the verb 'scoffs' in the sentence 'such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion' indicates that the subject (Faggioli) is performing the action, making it an active voice sentence.""}",['active']
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs such as 'scoffs' and a stative verb 'is' in the phrase 'who, in typical neo-Catholic style, imperiously scoffs at the notion of.'""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains active verbs such as 'imperiously scoffs' and 'busies himself defending', which indicates the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('be', 'win') and it also has compound verbs ('be', 'scoffs', 'busies', 'defending').""
}","['active', 'compound']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g., 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g., 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g. 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'defending', 'describes') and stative verbs (e.g. 'is', 'busies').""
}","['active', 'stative']",1,"['active', 'stative']",1.0,1.0,,"['stative', 'active']",,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs such as 'scoffs' and a stative verb 'is' in the phrase 'who, in typical neo-Catholic style, imperiously scoffs at the notion of.'""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains active verbs such as 'imperiously scoffs' and 'busies himself defending', which indicates the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('be', 'win') and it also has compound verbs ('be', 'scoffs', 'busies', 'defending').""
}","['active', 'compound']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g., 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g., 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'imperiously scoffs', 'busies himself defending') and stative verbs (e.g. 'is', 'marked', 'describes').""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (e.g. 'defending', 'describes') and stative verbs (e.g. 'is', 'busies').""
}","['active', 'stative']",1,"['active', 'stative']",1.0,1.0,,"['stative', 'active']",,compound,"{""Answer"": ""no"", ""Explanation"": "" the Compound Predication voice is not used in the given sentence. The sentence is in the future passive voice, but it does not contain both active and passive voice about a single subject.""}",[]
3785,[10],“When something is coming up and down or at least from a different angle they are either going to hit the ground or… alot of different things are going to happen.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'something is coming up'. This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating action such as 'coming up', 'going to hit', and 'are going to happen.'""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (is coming, are going) and a compound structure with multiple verbs (are going to hit, are going to happen).""
}","['active', 'compound']",False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is coming up', which indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' and an adjective 'different' which describes the state of something.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' and an adjective 'different' which indicates a state of being rather than action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,active,"{""Answer"": ""yes"", ""Explanation"": "" the verb 'are going to hit' is in the active voice, with the subject 'they' performing the action""}",['active']
3785,[10],“When something is coming up and down or at least from a different angle they are either going to hit the ground or… alot of different things are going to happen.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'something is coming up'. This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating action such as 'coming up', 'going to hit', and 'are going to happen.'""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (is coming, are going) and a compound structure with multiple verbs (are going to hit, are going to happen).""
}","['active', 'compound']",False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is coming up', which indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' and an adjective 'different' which describes the state of something.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' and an adjective 'different' which indicates a state of being rather than action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,stative,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['stative']
3785,[10],“When something is coming up and down or at least from a different angle they are either going to hit the ground or… alot of different things are going to happen.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' in the phrase 'something is coming up'. This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs indicating action such as 'coming up', 'going to hit', and 'are going to happen.'""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (is coming, are going) and a compound structure with multiple verbs (are going to hit, are going to happen).""
}","['active', 'compound']",False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'is' in the phrase 'is coming up', which indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' and an adjective 'different' which describes the state of something.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is' and an adjective 'different' which indicates a state of being rather than action.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],,compound,"{""Answer"": ""no"", ""Explanation"": "" the structure of the sentence does not indicate the use of compound voice. Compound voice involves the use of both active and passive voice about a single subject, which is not present in the given sentence.""}",[]
